From Files,To File
4,runners/core-java/src/main/java/org/apache/beam/runners/core/triggers/DefaultTriggerStateMachine.java
25,runners/core-java/src/main/java/org/apache/beam/runners/core/triggers/ExecutableTriggerStateMachine.java
5,runners/core-java/src/main/java/org/apache/beam/runners/core/triggers/FinishedTriggers.java
2,runners/core-java/src/main/java/org/apache/beam/runners/core/triggers/FinishedTriggersBitSet.java
2,runners/core-java/src/main/java/org/apache/beam/runners/core/triggers/FinishedTriggersSet.java
5,runners/core-java/src/main/java/org/apache/beam/runners/core/triggers/NeverStateMachine.java
3,runners/core-java/src/main/java/org/apache/beam/runners/core/triggers/OrFinallyStateMachine.java
9,runners/core-java/src/main/java/org/apache/beam/runners/core/triggers/RepeatedlyStateMachine.java
2,runners/core-java/src/main/java/org/apache/beam/runners/core/triggers/ReshuffleTriggerStateMachine.java
33,runners/core-java/src/main/java/org/apache/beam/runners/core/triggers/TriggerStateMachine.java
3,runners/core-java/src/main/java/org/apache/beam/runners/core/triggers/TriggerStateMachineContextFactory.java
2,runners/core-java/src/main/java/org/apache/beam/runners/core/triggers/TriggerStateMachineRunner.java
11,runners/core-java/src/main/java/org/apache/beam/runners/core/triggers/TriggerStateMachines.java
5,runners/core-java/src/main/java/org/apache/beam/runners/core/UnsupportedSideInputReader.java
2,runners/core-java/src/main/java/org/apache/beam/runners/core/WatermarkHold.java
1,runners/core-java/src/test/java/org/apache/beam/runners/core/metrics/MetricsPusherTest.java
3,runners/core-java/src/test/java/org/apache/beam/runners/core/metrics/MetricUpdateMatchers.java
2,runners/core-java/src/test/java/org/apache/beam/runners/core/metrics/MonitoringInfoMatchers.java
1,runners/core-java/src/test/java/org/apache/beam/runners/core/metrics/MonitoringInfoTestUtil.java
2,runners/core-java/src/test/java/org/apache/beam/runners/core/metrics/TestMetricsSink.java
1,runners/core-java/src/test/java/org/apache/beam/runners/core/ReduceFnTester.java
4,runners/core-java/src/test/java/org/apache/beam/runners/core/StateInternalsTest.java
2,runners/core-java/src/test/java/org/apache/beam/runners/core/triggers/FinishedTriggersProperties.java
5,runners/core-java/src/test/java/org/apache/beam/runners/core/triggers/StubTriggerStateMachine.java
12,runners/core-java/src/test/java/org/apache/beam/runners/core/triggers/TriggerStateMachineTester.java
3,runners/core-java/src/test/java/org/apache/beam/runners/core/WindowMatchers.java
1,runners/direct-java/src/main/java/org/apache/beam/runners/direct/AbstractModelEnforcement.java
2,runners/direct-java/src/main/java/org/apache/beam/runners/direct/BoundedReadEvaluatorFactory.java
